Time,Sender_account,Receiver_account,Amount,Is_laundering,Laundering_type,Days_Since_Start,Year,Month,Day,Payment_type_Cash Deposit,Payment_type_Cash Withdrawal,Payment_type_Cheque,Payment_type_Credit card,Payment_type_Cross-border,Payment_type_Debit card,Sender_Info,Receiver_Info
72205,6381030298,9553458659,292.77,1,Cash_Withdrawal,248,2023,6,12,False,True,False,False,False,False,France - US dollar,India - Dirham
75911,3950352859,369478349,705.92,1,Behavioural_Change_1,25,2022,11,1,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
61049,3937777106,599326079,190.38,1,Cash_Withdrawal,100,2023,1,15,False,True,False,False,False,False,France - US dollar,India - Dirham
67118,5645151397,4597902876,5720.04,1,Structuring,278,2023,7,12,False,False,False,True,False,False,France - US dollar,India - Dirham
36323,7973448027,8391201653,307.81,1,Cash_Withdrawal,317,2023,8,20,False,True,False,False,False,False,France - US dollar,Austria - US dollar
57991,7203221145,1599764574,29972.18950542041,1,Cycle,116,2023,1,31,False,False,False,False,False,False,France - US dollar,India - Dirham
43018,6442238819,386440627,5562.7,1,Structuring,310,2023,8,13,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
58722,9642182749,3831299146,13184.22,1,Deposit-Send,309,2023,8,12,True,False,False,False,False,False,France - US dollar,India - Dirham
41543,8722719854,8775780619,63285.06,1,Single_large,66,2022,12,12,False,False,False,False,False,True,France - US dollar,India - Dirham
38336,9475369571,4523354520,8828.59,1,Structuring,100,2023,1,15,False,False,False,False,False,True,France - US dollar,India - Dirham
52030,3566947462,3650384689,2568.04,1,Smurfing,187,2023,4,12,True,False,False,False,False,False,France - US dollar,India - Dirham
78611,7227658789,2311552997,4582.28,1,Structuring,127,2023,2,11,False,False,False,False,True,False,France - Pakistani rupee,France - Mexican Peso
4775,3286709923,1665774528,4056.55,1,Structuring,183,2023,4,8,False,False,False,True,False,False,France - Pakistani rupee,India - Dirham
44275,9420094278,7715939526,25821.58040754859,1,Layered_Fan_Out,290,2023,7,24,False,False,False,True,False,False,France - US dollar,India - Dirham
56756,5469235956,9126684178,3800.96,1,Smurfing,223,2023,5,18,True,False,False,False,False,False,France - US dollar,India - Dirham
66816,9824280342,5758120470,6776.96,1,Behavioural_Change_1,237,2023,6,1,False,False,False,False,True,False,France - US dollar,Albania - Yen
49021,5767675798,9368380377,12485.58,1,Stacked Bipartite,102,2023,1,17,False,False,False,False,False,False,France - Euro,India - Albanian lek
45125,3177801471,3062645467,57.79,1,Cash_Withdrawal,188,2023,4,13,False,True,False,False,False,False,France - US dollar,India - Dirham
45067,2478075161,5190940865,39924.61966220191,1,Layered_Fan_In,153,2023,3,9,False,False,False,True,False,False,France - US dollar,India - Dirham
37593,5770772598,4085348781,5083.74,1,Fan_Out,77,2022,12,23,False,False,False,False,False,True,France - US dollar,India - Dirham
39743,4775429005,8589177742,5213.43,1,Bipartite,32,2022,11,8,False,False,False,False,True,False,Austria - Albanian lek,India - Dirham
39300,4373084120,5471569552,7375.53,1,Layered_Fan_In,267,2023,7,1,False,False,False,False,False,True,France - US dollar,India - Dirham
1992,1276357468,3444453135,10587.571618468524,1,Cycle,140,2023,2,24,False,False,False,False,False,False,France - US dollar,India - Dirham
49289,9772022469,4783094991,2938.53,1,Smurfing,244,2023,6,8,True,False,False,False,False,False,France - US dollar,India - Dirham
82907,406843538,6629224563,7683.91,1,Deposit-Send,283,2023,7,17,True,False,False,False,False,False,France - US dollar,India - Dirham
45574,8149005840,879147974,4613.01,1,Fan_Out,236,2023,5,31,False,False,False,True,False,False,France - US dollar,India - Dirham
75244,6944121116,4796599250,55.99,1,Cash_Withdrawal,157,2023,3,13,False,True,False,False,False,False,France - US dollar,India - Dirham
18880,1865451606,9739172261,108.91,1,Cash_Withdrawal,191,2023,4,16,False,True,False,False,False,False,France - US dollar,Austria - US dollar
63115,4914126556,4705884505,14664.38,1,Scatter-Gather,191,2023,4,16,False,False,False,False,False,False,France - US dollar,India - Dirham
46937,7416524935,3458503586,3697.34,1,Structuring,43,2022,11,19,False,False,False,False,False,False,France - US dollar,India - Dirham
37415,2849622641,5559467485,120.76,1,Cash_Withdrawal,223,2023,5,18,False,True,False,False,False,False,France - US dollar,India - Dirham
79870,7046766711,9178187067,6334.0,1,Layered_Fan_In,180,2023,4,5,False,False,True,False,False,False,France - US dollar,India - Dirham
66864,9719276023,8055925195,9956.69,1,Deposit-Send,306,2023,8,9,True,False,False,False,False,False,France - US dollar,India - Dirham
44987,8445674500,2335927616,5626.649204480741,1,Scatter-Gather,218,2023,5,13,False,False,False,False,True,False,Austria - Swiss franc,India - Dirham
33685,2819866272,7951108994,3393.0,1,Structuring,157,2023,3,13,False,False,True,False,False,False,France - US dollar,India - Dirham
30123,7377179326,6164066303,5058.18,1,Stacked Bipartite,250,2023,6,14,False,False,False,False,True,False,France - US dollar,Austria - Naira
78978,9784821557,6123421761,4711.19,1,Structuring,12,2022,10,19,False,False,False,False,False,False,France - US dollar,India - Dirham
3126,7057555049,4806777732,296762.06,1,Single_large,107,2023,1,22,False,False,False,True,False,False,France - US dollar,India - Dirham
80180,6778443548,6855864868,8695.32,1,Deposit-Send,225,2023,5,20,True,False,False,False,False,False,France - US dollar,India - Dirham
54630,9593324111,4210062752,2585.5273748387244,1,Cycle,295,2023,7,29,False,False,False,False,True,False,Germany - Euro,France - Pakistani rupee
52550,8600542721,7863533708,1387.65,1,Behavioural_Change_1,3,2022,10,10,False,False,False,False,True,False,France - US dollar,Germany - Albanian lek
80916,7809762596,2720369770,3507.25,1,Gather-Scatter,125,2023,2,9,False,False,False,False,False,True,France - Pakistani rupee,India - Albanian lek
10993,3890512015,1925953413,158.91,1,Cash_Withdrawal,61,2022,12,7,False,True,False,False,False,False,France - US dollar,India - Dirham
44440,3141178923,3175190058,2863.04,1,Fan_In,57,2022,12,3,False,False,False,False,True,False,Albania - Yen,India - Dirham
4116,3156610596,4617865260,4145.38,1,Structuring,154,2023,3,10,False,False,False,False,True,False,France - US dollar,Germany - Dirham
66564,6862342737,8337640405,9840.17,1,Layered_Fan_Out,132,2023,2,16,False,False,False,False,False,True,France - US dollar,India - Dirham
52502,5883675840,752068045,4080.56,1,Stacked Bipartite,266,2023,6,30,False,False,False,False,False,True,France - Pakistani rupee,India - Dirham
30251,5690585808,3458503586,5488.36,1,Structuring,242,2023,6,6,False,False,False,True,False,False,France - Euro,India - Dirham
32066,4898931369,9252701993,6422.47,1,Bipartite,52,2022,11,28,False,False,False,False,True,False,France - US dollar,Albania - Naira
65379,8600542721,24346764,7170.85,1,Behavioural_Change_1,6,2022,10,13,False,False,False,False,False,False,France - US dollar,India - Dirham
36319,2041162165,2630081600,12415.14,1,Behavioural_Change_1,176,2023,4,1,False,False,False,False,True,False,France - US dollar,France - Mexican Peso
8991,5215132205,194129147,3238.89,1,Structuring,213,2023,5,8,False,False,False,False,True,False,France - US dollar,Austria - Yen
42435,438334948,8830620372,16008.57,1,Bipartite,148,2023,3,4,False,False,True,False,False,False,France - Pakistani rupee,India - Dirham
78945,6940805611,7280743257,14431.95,1,Layered_Fan_Out,175,2023,3,31,False,False,False,True,False,False,France - US dollar,India - Dirham
65901,4233444813,9822089223,8910.29,1,Layered_Fan_In,139,2023,2,23,False,False,False,False,True,False,France - US dollar,Austria - Naira
36146,9882589452,3166538889,4610.43,1,Structuring,102,2023,1,17,False,False,False,False,False,True,France - US dollar,India - Dirham
62505,5800503932,2477514279,14978.99,1,Deposit-Send,276,2023,7,10,True,False,False,False,False,False,France - US dollar,India - Dirham
6934,403526894,6278554025,2723.79,1,Behavioural_Change_1,6,2022,10,13,False,False,True,False,False,False,France - US dollar,India - Dirham
79045,5668411164,8198970410,10510.44,1,Deposit-Send,225,2023,5,20,False,False,False,False,True,False,France - US dollar,Germany - Dirham
45802,135905855,6629224563,6523.65,1,Deposit-Send,282,2023,7,16,True,False,False,False,False,False,France - US dollar,India - Dirham
64662,6962402203,6257295282,2365.35,1,Deposit-Send,88,2023,1,3,False,False,False,False,True,False,France - US dollar,Albania - Yen
53222,5919542656,7717079776,89.91,1,Cash_Withdrawal,97,2023,1,12,False,True,False,False,False,False,France - US dollar,India - Dirham
29855,448096122,1892746597,10398.62,1,Stacked Bipartite,193,2023,4,18,False,False,False,False,True,False,France - Pakistani rupee,Albania - Mexican Peso
16783,324610061,3716692127,7102.11,1,Behavioural_Change_2,119,2023,2,3,False,False,False,False,True,False,France - US dollar,Germany - Euro
77114,5851158374,5046753153,11897.81,1,Structuring,314,2023,8,17,False,False,False,False,False,True,Germany - Albanian lek,India - Dirham
53443,8289139941,7436550444,36.2,1,Cash_Withdrawal,256,2023,6,20,False,True,False,False,False,False,France - US dollar,India - Dirham
80855,1229557017,8226556265,12514.898963976422,1,Cycle,250,2023,6,14,False,False,False,False,True,False,Germany - Euro,India - Dirham
41271,5772924864,4689351304,4054.42,1,Structuring,2,2022,10,9,False,False,False,False,False,True,France - US dollar,India - Dirham
29412,3518494338,2058371508,3130.69,1,Fan_In,17,2022,10,24,False,False,False,True,False,False,France - US dollar,India - Dirham
70124,1253336976,8371675450,130.47,1,Cash_Withdrawal,43,2022,11,19,False,True,False,False,False,False,France - US dollar,France - UK pounds
65263,1973127846,3790148325,7475.71,1,Structuring,247,2023,6,11,False,False,False,False,True,False,Austria - Euro,India - Dirham
23896,4365458132,8352414724,9303.11,1,Deposit-Send,296,2023,7,30,True,False,False,False,False,False,France - US dollar,Germany - UK pounds
63572,9463283671,7998822364,13329.066887050594,1,Layered_Fan_Out,137,2023,2,21,False,False,False,True,False,False,France - US dollar,India - Dirham
82438,370650128,3213443371,6464.35,1,Structuring,312,2023,8,15,False,False,False,False,True,False,France - US dollar,Austria - Naira
83291,2488975421,731675597,10523.23,1,Stacked Bipartite,201,2023,4,26,False,False,True,False,False,False,France - US dollar,India - Dirham
62549,4777404343,2718647044,1347.77,1,Behavioural_Change_1,272,2023,7,6,False,False,False,False,True,False,France - US dollar,France - Mexican Peso
44119,2760130443,2250120616,6109.744946743205,1,Scatter-Gather,140,2023,2,24,False,False,False,False,True,False,France - US dollar,Albania - UK pounds
52396,6168003901,4733723146,6814.22,1,Bipartite,235,2023,5,30,False,False,False,False,True,False,Albania - US dollar,India - Dirham
64146,6217523355,9849218542,21069.31,1,Fan_In,263,2023,6,27,False,False,False,False,True,False,France - US dollar,Austria - Pakistani rupee
64360,3846677630,8730176249,6163.300969255607,1,Layered_Fan_Out,33,2022,11,9,False,False,False,False,False,True,France - US dollar,India - Dirham
65423,9710838491,93722998,139.64,1,Cash_Withdrawal,258,2023,6,22,False,True,False,False,False,False,France - US dollar,Austria - Pakistani rupee
41033,8078880434,8618176711,7629.38,1,Layered_Fan_Out,6,2022,10,13,False,False,True,False,False,False,France - US dollar,India - Dirham
32467,7401327478,4336451277,1989.82,1,Smurfing,314,2023,8,17,True,False,False,False,False,False,France - US dollar,India - Dirham
75966,3672205643,2930911822,13933.96,1,Stacked Bipartite,278,2023,7,12,False,False,False,False,False,True,France - US dollar,India - Dirham
43931,7890975847,3546293157,4686.8,1,Structuring,93,2023,1,8,False,False,False,True,False,False,France - US dollar,India - Dirham
42616,7820111159,4578505838,10360.749219176989,1,Layered_Fan_Out,149,2023,3,5,False,False,False,True,False,False,France - US dollar,India - Dirham
49272,9396767587,207054308,1928846.51,1,Over-Invoicing,237,2023,6,1,False,False,False,False,False,False,France - Moroccan dirham,India - Dirham
47953,9634559331,8020264563,2255.02,1,Smurfing,280,2023,7,14,True,False,False,False,False,False,France - US dollar,India - Dirham
50846,2091046669,3765744005,2743.46,1,Smurfing,305,2023,8,8,True,False,False,False,False,False,France - US dollar,India - Dirham
85531,621060264,1140797403,5585.5669089456005,1,Stacked Bipartite,249,2023,6,13,False,False,False,False,False,True,France - US dollar,India - Dirham
39567,8662993319,4523354520,4565.02,1,Structuring,189,2023,4,14,False,False,False,True,False,False,France - US dollar,India - Dirham
37281,7649191174,5490105743,6684.07,1,Behavioural_Change_1,175,2023,3,31,False,False,False,False,True,False,France - US dollar,Albania - Mexican Peso
33400,5102301300,1909875660,172.68,1,Cash_Withdrawal,158,2023,3,14,False,True,False,False,False,False,France - US dollar,India - Dirham
75812,6824145776,1703644108,9402.45,1,Deposit-Send,96,2023,1,11,True,False,False,False,False,False,France - US dollar,India - Dirham
4222,9593855252,6582275961,45.58,1,Cash_Withdrawal,281,2023,7,15,False,True,False,False,False,False,France - US dollar,India - Dirham
56574,6112910539,6560543332,4305.37,1,Structuring,270,2023,7,4,False,False,False,False,False,False,France - US dollar,India - Dirham
36083,3837607024,1496694897,6470.35,1,Smurfing,104,2023,1,19,True,False,False,False,False,False,France - US dollar,India - Dirham
45266,9604244556,1734876946,3518.84,1,Smurfing,97,2023,1,12,True,False,False,False,False,False,France - US dollar,India - Dirham
7183,5423121165,1416418992,16533.65,1,Deposit-Send,118,2023,2,2,True,False,False,False,False,False,France - US dollar,India - Dirham
12783,4784105413,9966230411,26252.81,1,Bipartite,127,2023,2,11,False,False,False,False,False,True,France - US dollar,India - Albanian lek
30264,6907589690,4793402071,307.21,1,Cash_Withdrawal,96,2023,1,11,False,True,False,False,False,False,France - US dollar,India - Dirham
14170,6907589690,4793402071,89.99,1,Cash_Withdrawal,131,2023,2,15,False,True,False,False,False,False,France - US dollar,India - Dirham
75093,4804385866,2484861004,5112.58,1,Scatter-Gather,157,2023,3,13,False,False,False,False,True,False,Albania - Naira,France - Mexican Peso
79761,8331012709,3556908620,12349.99,1,Stacked Bipartite,103,2023,1,18,False,False,False,False,False,False,France - US dollar,India - Dirham
47806,8456982432,8678824794,14164.87,1,Layered_Fan_In,126,2023,2,10,False,False,True,False,False,False,France - US dollar,India - Dirham
70592,2337289637,4723035903,3559.89,1,Structuring,6,2022,10,13,False,False,False,False,True,False,France - US dollar,Albania - Yen
84028,5594972698,8133191174,4987.24,1,Fan_Out,241,2023,6,5,False,False,False,False,True,False,France - US dollar,Albania - Yen
16299,3533938001,2908532463,4224.765886566479,1,Cycle,293,2023,7,27,False,False,False,False,False,False,France - US dollar,India - Dirham
68861,7255947810,4057216325,17156.88,1,Stacked Bipartite,283,2023,7,17,False,False,True,False,False,False,France - US dollar,India - Dirham
68465,8958207582,4465839311,267.12,1,Cash_Withdrawal,92,2023,1,7,False,True,False,False,False,False,France - US dollar,India - Dirham
61585,5262095561,927895922,2500.66,1,Smurfing,161,2023,3,17,True,False,False,False,False,False,France - US dollar,India - Dirham
69790,9891968510,821512934,14707.7,1,Layered_Fan_In,44,2022,11,20,False,False,False,False,True,False,France - US dollar,Germany - Euro
49042,5939286319,8327388411,2063.77,1,Smurfing,12,2022,10,19,True,False,False,False,False,False,France - US dollar,India - Dirham
73827,4808614002,3607929053,1065.26,1,Behavioural_Change_1,200,2023,4,25,False,False,False,False,True,False,France - US dollar,Albania - Yen
35892,9230763652,5706381788,68982.79603181037,1,Layered_Fan_In,71,2022,12,17,False,False,False,False,False,False,France - US dollar,India - Dirham
22752,93900786,2487415444,5194.73,1,Structuring,277,2023,7,11,False,False,False,False,False,True,France - US dollar,India - Dirham
1277,2524984108,7557651734,13356.71,1,Layered_Fan_In,210,2023,5,5,False,False,True,False,False,False,France - US dollar,India - Dirham
76546,6250534086,2875874575,14693.5,1,Deposit-Send,187,2023,4,12,True,False,False,False,False,False,France - US dollar,India - Dirham
47832,6543072915,4364823709,2571.73,1,Smurfing,42,2022,11,18,True,False,False,False,False,False,France - US dollar,India - Dirham
63239,2835477095,7772352930,8945.09,1,Structuring,7,2022,10,14,False,False,False,False,True,False,Austria - Swiss franc,India - Dirham
34781,6469485685,4143453021,14865.01,1,Stacked Bipartite,12,2022,10,19,False,False,True,False,False,False,France - Euro,India - Dirham
79147,9798451258,4962251990,5171.31,1,Stacked Bipartite,298,2023,8,1,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
26491,4772401190,8227126673,4373.91,1,Structuring,105,2023,1,20,False,False,True,False,False,False,France - US dollar,India - Dirham
69910,9876177960,6398099595,4910.19,1,Fan_In,236,2023,5,31,False,False,False,False,False,True,France - US dollar,Germany - Yen
86392,5641495028,2002565690,4388.368411699331,1,Layered_Fan_Out,28,2022,11,4,False,False,True,False,False,False,France - US dollar,India - Dirham
79675,5783727027,6844529387,3962.73,1,Structuring,48,2022,11,24,False,False,False,False,True,False,Albania - Swiss franc,India - Dirham
77892,2527684651,8060121943,3977.99,1,Deposit-Send,22,2022,10,29,True,False,False,False,False,False,France - US dollar,India - Dirham
68191,5211403357,5708403349,39695.99,1,Deposit-Send,43,2022,11,19,True,False,False,False,False,False,France - US dollar,India - Dirham
41172,4636490823,3031132368,9468.768934289204,1,Layered_Fan_Out,87,2023,1,2,False,False,False,False,False,False,France - US dollar,India - Dirham
83522,9080571939,4825486588,15113.63515910224,1,Cycle,295,2023,7,29,False,False,False,False,True,False,France - US dollar,France - Mexican Peso
42761,3215318479,6855482173,2625.95,1,Smurfing,188,2023,4,13,True,False,False,False,False,False,France - US dollar,India - Dirham
55339,8848416524,153539011,20114.361862754897,1,Cycle,172,2023,3,28,False,False,False,False,True,False,Austria - US dollar,India - Dirham
74492,2267171058,386440627,6663.58,1,Structuring,101,2023,1,16,False,False,False,False,True,False,France - US dollar,Albania - Turkish lira
56760,2488893433,57359957,3435.24,1,Smurfing,279,2023,7,13,True,False,False,False,False,False,France - US dollar,India - Dirham
71963,7931564408,459201377,2319.42,1,Structuring,9,2022,10,16,False,False,False,True,False,False,France - US dollar,India - Dirham
80958,3918102756,8148564988,5371.19,1,Layered_Fan_In,139,2023,2,23,False,False,False,False,True,False,France - US dollar,Austria - US dollar
52204,6657090755,1316214385,9249.776234025916,1,Layered_Fan_In,269,2023,7,3,False,False,False,False,False,False,France - US dollar,India - Dirham
7663,1083896690,2807740370,163116.04,1,Single_large,145,2023,3,1,False,False,False,True,False,False,France - US dollar,India - Dirham
41699,9660543067,2993361695,2172.756735304809,1,Cycle,71,2022,12,17,False,False,False,False,True,False,Austria - Turkish lira,India - Dirham
70951,5008453588,4377882567,94.7,1,Cash_Withdrawal,213,2023,5,8,False,True,False,False,False,False,France - US dollar,India - Dirham
46088,5151884692,3792932364,15104.655787483673,1,Scatter-Gather,274,2023,7,8,False,False,True,False,False,False,France - US dollar,India - Dirham
52187,5733991821,2846020437,2270.09,1,Smurfing,194,2023,4,19,True,False,False,False,False,False,France - US dollar,India - Dirham
53568,8004175164,1757764863,6895.05,1,Structuring,159,2023,3,15,False,False,False,True,False,False,France - US dollar,India - Dirham
40299,1179731989,1665774528,4896.17,1,Structuring,220,2023,5,15,False,False,True,False,False,False,France - US dollar,India - Euro
61207,9772022469,4783094991,2282.9,1,Smurfing,45,2022,11,21,True,False,False,False,False,False,France - US dollar,India - Dirham
45694,4305886758,7951108994,2102.06,1,Structuring,216,2023,5,11,False,False,False,True,False,False,France - US dollar,India - Dirham
63826,4633675830,3671909513,28690.071562519828,1,Layered_Fan_In,270,2023,7,4,False,False,False,False,False,True,France - US dollar,India - Dirham
85873,1879586865,9101431692,3822.93,1,Structuring,132,2023,2,16,False,False,False,False,True,False,France - US dollar,France - UK pounds
8130,5008453588,4377882567,246.73,1,Cash_Withdrawal,210,2023,5,5,False,True,False,False,False,False,France - US dollar,India - Dirham
15780,1055705034,5975606186,5572.59,1,Layered_Fan_In,148,2023,3,4,False,False,False,False,False,False,France - US dollar,India - Dirham
78829,867913849,5707449439,12151.2,1,Stacked Bipartite,158,2023,3,14,False,False,True,False,False,False,France - US dollar,India - Dirham
45287,5605034116,1142779963,4081.47,1,Structuring,283,2023,7,17,False,False,False,False,True,False,France - US dollar,Austria - US dollar
54186,6094346971,9520275891,65623.75,1,Single_large,95,2023,1,10,False,False,False,False,True,False,France - US dollar,Albania - Albanian lek
67204,8411553254,7831532952,12507.11,1,Gather-Scatter,317,2023,8,20,False,False,True,False,False,False,France - US dollar,India - Dirham
62962,9501681099,330310031,26.33,1,Cash_Withdrawal,45,2022,11,21,False,True,False,False,False,False,France - US dollar,India - Dirham
53195,9191513688,9878111666,5107.944974924549,1,Scatter-Gather,166,2023,3,22,False,False,False,False,True,False,France - US dollar,Germany - Dirham
37394,6654604883,2470236308,7005.17,1,Gather-Scatter,142,2023,2,26,False,False,True,False,False,False,France - US dollar,India - Dirham
76437,5917350547,7561412185,8527.47,1,Fan_Out,51,2022,11,27,False,False,False,False,True,False,Austria - Moroccan dirham,India - Dirham
25425,7401327478,4336451277,3796.77,1,Smurfing,312,2023,8,15,True,False,False,False,False,False,France - US dollar,India - Dirham
65320,1515428074,6519798386,32187.16757047185,1,Scatter-Gather,249,2023,6,13,False,False,False,False,True,False,Austria - Swiss franc,India - Dirham
14081,5040384414,2875874575,2816.38,1,Deposit-Send,2,2022,10,9,True,False,False,False,False,False,France - US dollar,India - Dirham
64160,9285172899,6957298137,283.42,1,Cash_Withdrawal,281,2023,7,15,False,True,False,False,False,False,France - US dollar,India - Dirham
63850,5756418307,3770025609,3464.63,1,Structuring,276,2023,7,10,False,False,False,False,False,True,France - US dollar,India - Dirham
61305,4939108392,3225394934,7116.33,1,Behavioural_Change_1,99,2023,1,14,False,False,False,False,False,False,France - US dollar,India - Dirham
59926,3566947462,3650384689,2216.25,1,Smurfing,66,2022,12,12,True,False,False,False,False,False,France - US dollar,India - Dirham
82981,6979197118,6515889172,9482.4,1,Layered_Fan_In,144,2023,2,28,False,False,False,True,False,False,France - US dollar,India - Dirham
29291,1940562033,854579910,117.55,1,Cash_Withdrawal,279,2023,7,13,False,True,False,False,False,False,France - US dollar,India - Dirham
55312,1611025582,1665774528,4102.55,1,Structuring,184,2023,4,9,False,False,True,False,False,False,France - US dollar,India - Dirham
69715,3035102123,2166563883,6204.16,1,Deposit-Send,63,2022,12,9,True,False,False,False,False,False,France - US dollar,India - Dirham
56552,448565705,2531548770,4074.99,1,Structuring,274,2023,7,8,False,False,False,False,True,False,France - US dollar,Albania - Albanian lek
64330,7604169118,2803947361,10958.3,1,Layered_Fan_In,258,2023,6,22,False,False,True,False,False,False,France - US dollar,India - Dirham
39565,8149109868,5218803866,2588.72,1,Structuring,153,2023,3,9,False,False,False,False,True,False,France - US dollar,Albania - Yen
47558,5669473308,128458072,208.24,1,Cash_Withdrawal,134,2023,2,18,False,True,False,False,False,False,France - US dollar,India - Dirham
23,1600149721,2098207133,224.1,1,Cash_Withdrawal,28,2022,11,4,False,True,False,False,False,False,France - US dollar,France - Pakistani rupee
69758,1747578456,6766509105,17122.0,1,Fan_In,207,2023,5,2,False,False,False,False,False,False,France - US dollar,India - Dirham
41387,5316774430,4361238172,3720.37,1,Smurfing,60,2022,12,6,True,False,False,False,False,False,France - US dollar,India - Dirham
18503,6770601554,6128626942,84.1,1,Cash_Withdrawal,16,2022,10,23,False,True,False,False,False,False,France - US dollar,France - Pakistani rupee
3828,6311642689,1130694712,5521.127008867929,1,Scatter-Gather,216,2023,5,11,False,False,True,False,False,False,France - US dollar,India - Dirham
30145,1269358770,8678828865,7342.07,1,Layered_Fan_In,138,2023,2,22,False,False,False,True,False,False,France - US dollar,India - Dirham
70414,3136513688,8915289554,9040.06,1,Gather-Scatter,179,2023,4,4,False,False,False,False,False,False,France - US dollar,India - Dirham
47163,9796774924,3546293157,2529.37,1,Structuring,216,2023,5,11,False,False,False,True,False,False,France - US dollar,India - Dirham
40394,4347993154,9857617767,1809.89,1,Smurfing,105,2023,1,20,True,False,False,False,False,False,France - US dollar,India - Dirham
81667,7206201403,2248766608,5540.87,1,Structuring,12,2022,10,19,False,False,False,False,True,False,Albania - Indian rupee,India - Dirham
46265,7555327049,3792932364,7516.827815945841,1,Scatter-Gather,267,2023,7,1,False,False,False,False,False,True,France - US dollar,India - Dirham
10658,6051946283,5218803866,2194.59,1,Structuring,9,2022,10,16,False,False,False,False,True,False,France - US dollar,Albania - Yen
61046,265022275,7932941968,15222.5,1,Fan_Out,58,2022,12,4,False,False,True,False,False,False,France - US dollar,India - Dirham
30616,5194755834,8193184390,6130.78,1,Deposit-Send,270,2023,7,4,True,False,False,False,False,False,France - US dollar,India - Dirham
33646,6117074580,6844529387,3794.52,1,Structuring,185,2023,4,10,False,False,False,False,False,False,France - US dollar,India - Dirham
77650,4468415510,5831955372,53025.23,1,Single_large,295,2023,7,29,False,False,False,True,False,False,France - US dollar,India - Dirham
72444,6652024436,9252458648,8632.48,1,Fan_Out,11,2022,10,18,False,False,False,False,False,False,France - US dollar,India - Dirham
82112,1442568656,1242458200,1318.0,1,Behavioural_Change_2,236,2023,5,31,False,False,False,False,True,False,France - US dollar,Germany - Dirham
73932,3393308952,5046753153,4032.49,1,Structuring,33,2022,11,9,False,False,False,False,True,False,Albania - Mexican Peso,India - Dirham
46936,2369867097,7861022135,4870.4,1,Structuring,130,2023,2,14,False,False,False,False,False,False,France - US dollar,India - Dirham
79642,1004291387,2892927425,3379.52,1,Behavioural_Change_2,231,2023,5,26,False,False,False,False,True,False,France - US dollar,France - UK pounds
82263,1865451606,9739172261,30.22,1,Cash_Withdrawal,106,2023,1,21,False,True,False,False,False,False,France - US dollar,Austria - US dollar
75003,5531666533,6844529387,3385.38,1,Structuring,274,2023,7,8,False,False,True,False,False,False,France - US dollar,India - Dirham
48929,1976593168,5851883842,286.6,1,Cash_Withdrawal,157,2023,3,13,False,True,False,False,False,False,France - US dollar,India - Dirham
34016,1162683951,9517922369,3579.38,1,Structuring,188,2023,4,13,False,False,True,False,False,False,France - US dollar,India - Dirham
79005,3780107354,4180942531,7268.96,1,Bipartite,183,2023,4,8,False,False,False,False,True,False,France - US dollar,Albania - UK pounds
54568,4857372800,6985374793,3321.33,1,Structuring,8,2022,10,15,False,False,True,False,False,False,France - US dollar,India - Dirham
84493,3445859168,4549519888,36387.3,1,Cycle,179,2023,4,4,False,False,False,True,False,False,France - US dollar,India - Dirham
56108,3695918030,4656721122,10017.057735425402,1,Scatter-Gather,272,2023,7,6,False,False,False,True,False,False,France - Naira,India - Dirham
79297,1222599502,3099664772,294.13,1,Cash_Withdrawal,94,2023,1,9,False,True,False,False,False,False,France - US dollar,India - Dirham
49191,6059661926,5037978494,15188.15,1,Layered_Fan_In,269,2023,7,3,False,False,False,True,False,False,France - US dollar,India - Dirham
33644,960956176,7856837871,6018.46,1,Structuring,14,2022,10,21,False,False,False,False,False,True,France - US dollar,Germany - Swiss franc
81738,9456034009,1229557017,13614.616310294692,1,Cycle,247,2023,6,11,False,False,False,False,True,False,Austria - Naira,India - Moroccan dirham
72914,2890776780,1363698628,15070.54,1,Layered_Fan_In,297,2023,7,31,False,False,False,True,False,False,France - US dollar,India - Dirham
52637,9231050134,3127879600,130001.44,1,Single_large,205,2023,4,30,False,False,False,False,True,False,France - US dollar,Austria - Pakistani rupee
79421,7174951478,6560543332,7549.28,1,Structuring,250,2023,6,14,False,False,False,False,False,False,France - US dollar,India - Dirham
84203,2646321715,7110891327,4404.69,1,Behavioural_Change_1,99,2023,1,14,False,False,False,False,True,False,France - US dollar,Albania - UK pounds
75618,6988324584,5336032152,4657.97,1,Structuring,27,2022,11,3,False,False,False,False,True,False,France - US dollar,Germany - Dirham
62437,4216161511,8808180090,6687866.73,1,Over-Invoicing,103,2023,1,18,False,False,False,True,False,False,France - US dollar,India - Dirham
58176,6706905457,6566242365,8124.55,1,Bipartite,123,2023,2,7,False,False,False,False,False,False,France - US dollar,India - Euro
20325,1600149721,2098207133,288.21,1,Cash_Withdrawal,316,2023,8,19,False,True,False,False,False,False,France - US dollar,France - Pakistani rupee
59762,6208510722,2134917888,33005.2,1,Layered_Fan_In,178,2023,4,3,False,False,False,True,False,False,France - US dollar,Germany - Yen
69966,5460360634,9530582772,10434.05,1,Behavioural_Change_2,286,2023,7,20,False,False,False,False,True,False,France - Naira,Albania - Albanian lek
